count,mpan,product,tab1.status,status,service_prov_new,sed
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCPPR,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESIRID,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPOW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESIRID,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOVOE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOVOE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFXGL,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESIRID,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESMRCY,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCPPR,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPOW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESHYDE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFRST,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEETL,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEETL,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLORM,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCFWR,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCOVE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESZPYR,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEETL,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEETL,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESIRID,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOSMI,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLOND,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESREGE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPOW,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESREGE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFXGL,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFRST,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOVOE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLORM,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOSMI,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOSMI,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLOND,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFRST,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEETL,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOSMI,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCPPR,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFRST,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESMRCY,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCPPR,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESIRID,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOVOE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLORM,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESREGE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEETL,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCOVE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLOND,16/05/2017 00:00
1,1.61002E+12,Electricity,W4,Objection Window Closed,ESSPRK,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLORM,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESREGE,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCOVE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESLOND,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESIRID,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESAVRO,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESBNRG,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESSPRK,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGETW,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEFLS,19/05/2017 00:00
1,1.61002E+12,Electricity,W4,Objection Window Closed,ESSOUT,18/05/2017 00:00
1,1.61002E+12,Electricity,56,Completed,ESOVOE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESEMEB,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESOSMI,15/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCPPR,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESGESL,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESFRST,20/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,21/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESNEEB,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCOOP,19/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESHOME,17/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,56,Completed,ESFRST,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESCIRC,18/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
1,1.61002E+12,Electricity,W5,Awaiting Final Read,ESJERE,16/05/2017 00:00
